vx,vy,omega,theta,x,y,e_x,,0.5-x,P1 LHS,P1 RHS,,,"""-0.5-x","""-0.79<th","""th<-0.74",P2 LHS,"""0.184<ex","""ex<0.19",P2 RHS,,"""om>0","""vy<-0.3",P3 LHS,P3 RHS,,P1-2 LHS,P1-2 RHS,,"""-2<y<2","""-0.7869<th","""th<-0.747",P2 RHS,,isabove ystar=2?,,,,
3.327688904,-0.057944271,0.017143959,-0.81288364,24.69906246,-25.13566066,0.187846793,,-24.19906246,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.314420969,-0.058914468,0.01636468,-0.804535856,25.82443278,-26.35701212,0.187997925,,-25.32443278,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.301443231,-0.059879698,0.015475514,-0.796607866,26.95479102,-27.56478467,0.188157904,,-26.45479102,FALSE,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.288867951,-0.06083082,0.014493047,-0.789149863,28.08958404,-28.75960414,0.188323654,,-27.58958404,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,,FALSE,,,,
3.27679957,-0.061759093,0.013434705,-0.782203554,29.22826621,-29.94218828,0.188492328,,-28.72826621,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.265333011,-0.062656299,0.012318456,-0.775801826,30.37030834,-31.11333268,0.188661337,,-29.87030834,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.254552045,-0.063514869,0.01116248,-0.769968563,31.51520521,-32.2738959,0.188828367,,-31.01520521,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.244527849,-0.064328017,0.0099848,-0.764718637,32.66248148,-33.42478409,0.188991394,,-32.16248148,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.235317846,-0.065089847,0.008802912,-0.760058082,33.81169622,-34.56693539,0.18914869,,-33.31169622,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.226964879,-0.065795457,0.007633418,-0.755984456,34.96244586,-35.70130458,0.189298819,,-34.46244586,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.219496799,-0.066441014,0.006491682,-0.752487375,36.11436587,-36.82884827,0.189440629,,-35.61436587,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.212926463,-0.0670238,0.005391529,-0.749549209,37.2671312,-37.950511,0.189573241,,-36.7671312,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.207252164,-0.067542227,0.004344993,-0.747145913,38.4204557,-39.06721251,0.189696031,,-37.9204557,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,
3.202458464,-0.067995822,0.003362141,-0.745247969,39.57409073,-40.17983639,0.18980861,,-39.07409073,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,,FALSE,,,,
3.198517387,-0.068385173,0.002450968,-0.743821391,40.7278231,-41.28922043,0.189910799,,-40.2278231,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,,FALSE,,,,
